Date,Open,High,Low,Close,Adj Close,Volume
2010-03-15,178.000000,182.000000,178.000000,181.255005,142.654694,7512960
2010-03-16,180.500000,180.990005,176.399994,180.460007,142.028992,10436250
2010-03-17,180.460007,182.479996,179.809998,180.770004,142.272980,4794840
2010-03-18,181.240005,181.240005,179.050003,180.089996,141.737793,3501970
2010-03-19,181.479996,182.479996,179.764999,181.985001,143.229248,6339840
2010-03-22,180.199997,185.500000,179.800003,183.710007,144.586868,15305610
2010-03-23,183.500000,189.000000,183.500000,188.399994,148.278091,10154380
2010-03-25,188.000000,193.000000,187.020004,192.615005,151.595444,23296400
2010-03-26,193.100006,196.559998,191.309998,195.145004,153.586639,11552860
2010-03-29,162.884995,199.000000,162.884995,196.505005,154.657028,13226710
2010-03-30,196.500000,196.990005,190.139999,190.684998,150.076447,9369980
2010-03-31,190.000000,194.289993,189.725006,193.350006,152.173935,6826080
2010-04-01,195.000000,195.000000,192.610001,193.925003,152.626480,7409220
2010-04-05,195.880005,195.960007,192.440002,194.850006,153.354477,7123840
2010-04-06,195.000000,195.000000,192.539993,193.289993,152.126678,4421440
2010-04-07,194.000000,194.794998,192.600006,193.175003,152.036194,5378050
2010-04-08,192.990005,192.990005,189.380005,190.279999,149.757721,6238830
2010-04-09,189.050003,195.699997,189.050003,194.934998,153.421402,6207650
2010-04-12,193.869995,196.789993,193.869995,195.419998,153.803101,4570640
2010-04-13,195.000000,196.289993,193.100006,195.169998,153.606339,6341300
2010-04-15,195.500000,197.490005,194.419998,195.705002,154.027405,9547360
2010-04-16,194.500000,197.440002,192.600006,196.425003,154.594070,5232560
2010-04-19,195.000000,195.880005,192.600006,193.410004,152.221130,6120830
2010-04-20,192.899994,195.695007,192.899994,194.455002,153.043610,5439320
2010-04-21,194.899994,196.000000,193.500000,194.100006,152.764191,3944500
2010-04-22,193.880005,197.000000,190.804993,193.414993,152.225067,6895110
2010-04-23,193.500000,195.705002,192.865005,195.179993,153.614212,5317060
2010-04-26,195.770004,199.690002,195.770004,198.960007,156.589188,7898280
2010-04-27,198.899994,199.600006,196.779999,197.955002,155.798233,4484470
2010-04-28,195.800003,198.675003,195.800003,196.815002,154.901031,5711770
2010-04-29,197.190002,199.500000,194.645004,198.574997,156.286194,9396450
2010-04-30,199.804993,201.000000,198.300003,200.044998,157.443130,7109610
2010-05-03,198.500000,198.500000,196.210007,196.979996,155.030869,5007070
2010-05-04,198.479996,198.479996,193.220001,193.699997,152.449387,4588960
2010-05-05,193.199997,193.369995,188.009995,191.634995,150.824127,8014270
2010-05-06,190.500000,191.600006,187.699997,189.550003,149.183182,5261230
2010-05-07,187.100006,187.500000,183.600006,184.804993,145.448669,9785810
2010-05-10,186.324997,193.800003,183.000000,193.419998,152.229019,6426540
2010-05-11,193.800003,195.500000,191.324997,194.830002,153.338730,6964650
2010-05-12,194.899994,198.100006,194.899994,197.490005,155.432266,6870820
2010-05-13,198.119995,199.500000,195.020004,196.535004,154.680664,6372190
2010-05-14,196.399994,197.300003,194.225006,195.175003,153.610291,4700150
2010-05-17,194.199997,194.679993,191.449997,192.884995,151.807953,6603600
2010-05-18,191.800003,192.500000,189.020004,189.580002,149.206787,6121560
2010-05-19,187.899994,188.800003,184.160004,186.854996,147.062088,9090080
2010-05-20,187.399994,187.639999,183.630005,185.095001,145.676926,3389000
2010-05-21,182.000000,185.000000,180.110001,182.654999,143.756531,5498620
2010-05-24,183.520004,186.750000,181.104996,182.455002,143.599136,4810910
2010-05-25,181.179993,182.000000,178.500000,180.375000,141.962097,5534350
2010-05-26,181.279999,185.324997,181.229996,182.774994,143.850967,7001390
2010-05-27,181.500000,190.699997,181.100006,189.660004,149.269775,11309860
2010-05-28,189.660004,191.399994,188.524994,189.679993,149.285492,5879250
2010-05-31,189.600006,189.860001,186.500000,188.845001,148.628296,4384110
2010-06-01,188.970001,189.000000,183.800003,185.509995,146.003525,5682730
2010-06-02,184.800003,186.274994,182.800003,185.304993,145.842194,9451670
2010-06-03,186.410004,191.000000,186.410004,190.559998,149.978088,6796890
2010-06-04,190.600006,190.979996,188.009995,188.570007,148.411896,5094350
2010-06-07,186.699997,189.485001,180.835007,187.664993,147.699600,9619130
2010-06-08,188.000000,189.699997,185.300003,186.270004,146.601669,5671140
2010-06-09,186.000000,189.559998,185.154999,188.089996,148.034103,5792340
2010-06-10,188.089996,192.195007,186.300003,191.615005,161.085526,8510470
2010-06-11,192.110001,195.000000,192.110001,194.630005,163.620163,10815380
2010-06-14,194.630005,197.500000,194.630005,197.315002,165.877411,7488980
2010-06-15,197.500000,198.000000,195.300003,196.389999,165.099731,4560780
2010-06-16,197.500000,199.000000,196.804993,197.604996,166.121170,9084290
2010-06-17,198.300003,199.899994,196.804993,199.610001,167.806732,7988600
2010-06-18,199.199997,199.794998,197.835007,199.169998,167.436844,4901400
2010-06-21,200.160004,201.000000,199.009995,199.884995,168.037903,7101650
2010-06-22,199.500000,200.000000,198.244995,198.705002,167.045898,4262440
2010-06-23,198.470001,200.369995,197.550003,199.875000,168.029495,4244040
2010-06-24,199.705002,200.699997,198.000000,200.160004,168.269104,8826550
2010-06-25,198.014999,199.199997,194.000000,194.764999,163.733658,7235160
2010-06-28,195.210007,196.399994,192.324997,195.070007,163.990051,5329080
2010-06-29,194.009995,194.880005,189.610001,190.440002,160.097748,7951160
2010-06-30,189.500000,193.889999,187.899994,191.899994,161.325134,8767560
2010-07-01,191.199997,192.970001,189.500000,190.740005,160.349976,5783630
2010-07-02,190.740005,192.335007,189.994995,191.285004,160.808136,4112500
2010-07-05,190.100006,192.899994,189.800003,191.520004,161.005676,2580270
2010-07-06,191.500000,196.975006,191.000000,196.399994,165.108170,6248030
2010-07-07,196.884995,196.899994,193.104996,193.729996,162.863556,3966720
2010-07-08,196.000000,196.985001,194.225006,194.570007,163.569733,3362920
2010-07-09,195.500000,201.195007,195.009995,200.274994,168.365784,15701180
2010-07-12,200.899994,205.600006,200.699997,204.945007,172.291748,14869280
2010-07-13,205.199997,208.000000,203.740005,207.255005,174.233688,6257310
2010-07-14,208.000000,211.089996,207.324997,208.630005,175.389603,10558030
2010-07-15,209.000000,209.000000,205.500000,206.259995,173.397217,3238730
2010-07-16,206.399994,206.600006,203.119995,203.895004,171.408997,4713880
2010-07-19,204.199997,206.399994,202.199997,204.785004,172.157227,8765580
2010-07-20,204.785004,208.869995,203.600006,204.440002,171.867188,6684590
